id,text,word,pejorative,misogyny
30022,@mrslt1sdale8 @TheOGBBuster Figaro sei una bambola ti donna me lo fai sapere diventare duro e mi fai sempre venire voglia di essere lì per farti,bambola,1,1
30023,@porcellina881 Cavolo sei una bambola ti farei più che volentieri,bambola,1,1
30024,#gfvip voi non notate una certa somiglianza con Micol e la bambola assassina,bambola,1,1
30025,@imacurvygirl60 Porca vacca ho proprio ragione ha dire che sei una bambola hai un corpo da favola,bambola,1,1
30026,"@xanderspace @ricckardsummer E certo, “annabelle” e “bambola dell’orco” non l’ha scritto, nono 🤡",bambola,0,0
30027,@Fra0_10 Una bambola  la foto più bella er una donna ❤️❤️❤️❤️,bambola,1,1
30028,@fcin1908it @Inter_1908___ Ma mi tengo tutta la vita Lukaku che questa bambola di porcellana che in 2 anni ha giocato meno minuti di Aslani in questa stagione.,bambola,1,0
30029,bambole accessori miniatura paesaggio mobile bambola zaini per barbie\nhttps://t.co/j5vDOWWlM9,bambola,0,0
30030,"… nel frattempo ottenne ha deciso che non vuole crescere perché ha paura di invecchiare e morire, io gli spiego le mie paure degli 8anni:una bambola e una pubblicità, faccio una ricerca, le trovo, e lui? Ride 😤🙄☹️😎",bambola,0,0
30031,@chicco_pit Ci sarà quello che si è sposato con una bambola.,bambola,0,0
30032,"@chicco_pit Uno si è sposato con una bambola gonfiabile, mi sa😂",bambola,0,0
30033,"I grillini quando vengono incalzati sui contenuti,come Appendino con Calenda o Castelli con Padoan vanno in bambola. Si estraneano per concentrarsi su cosa obiettare. È comprensibile, mica è facile argomentare il nulla. Infine,messi  alle strette,risponono: più o meno ""mistero""!",bambola,0,0
30034,(ci tengo a precisare: battuta leggermente rivisitata e rubata che ho trovato in tl in settimana ma non ricordo chi l'avesse detta comunque bambola evergreen bop),bambola,0,0
30035,"@Penelopebdg E quello laggiù *sorrisi guardandola* un lord spagnolo , non ha titolo e non ha molte proprietà però sembra gentile , insomma pensa che ha regalato anche una bambola ad Elaine non gli importa se ho una figlia *sorrisi* solo che è nuovo a Londra..-",bambola,0,0
30036,@SVFTL0KI giusto giusto\nauguri bambola +21,bambola,1,0
30037,@NikitaUragano L unica lì dentro bullizzata Nikita non questa bambola di plastica senza contenuti,bambola,1,1
30038,"@SalvOasi La bambola di Candy Candy, l'avevo!!",bambola,0,0
30039,@baffi_francesco Sembra una bambola gonfiabile,bambola,1,1
30040,@Esaurita69 @BITCHYFit Il papà  si vede che ha investito  parecchio  sulla  figlia. E più  come la sua bambola che come sua figlia. Padre tossico azzeccato  come soprannome. #GFvip,bambola,1,0
30041,"@GrandeFratello A me non interessa vedere la bambola assassina al #gfvip.\nChe bugiarda. Non perde MAI occasione di sparlare di Antonella. Ahahaaaaaa\n\nGrazie, puoi tornare a casa!",bambola,1,1
30042,Auguri e bambolotti maschi. 🤦\n#bambola\n\nhttps://t.co/yRtALJ0HhB https://t.co/5vFuTUVlFQ,bambola,0,0
30043,"@Gab2812All @teamsoleilsorge Io non sopporto la bimbaminchia a prescindere da Antonella, odiosa lei, i suoi capelli finti e schiacciati per non parlare di quei vestitini orrendi tutti uguali che si mette sempre. Identica alla bambola assassina",bambola,1,1
30044,@Rosy26008342 Aspetta che ti lancia una bambola gonfiabile come salvagente 🤭🤣🤣🤣,bambola,0,0
30045,"@simone_volponi La bambola, si fa per dire, assassina",bambola,0,0
30046,"Voi la esaltate, e anche a me Oriana concorrente mi piaceva, ma vederla tutta soddisfatta perché l'uomo che costantemente la tratta di merda non è riuscito a resisterle, lo trovo di un patetico incredibile.\nCosa c'è di bello nel farsi trattare come una bambola di pezza? #gfvip",bambola,0,1
30047,@sonotantaroba Ciao bambola ❤️💋 https://t.co/Yt32LBKUAY,bambola,1,0
30048,cosa sono senza di te bambola https://t.co/KDfSdh6fUv,bambola,1,0
30049,@francescaditom6 Mica è un mistero che a Daniele piace fisicamente. Lui nn vuole una storia seria ma proprio per questo lei dovrebbe avere un minimo di dignità invece lei si fa trattare come una bambola  gonfiabile #GFvip,bambola,1,1
30050,@PSospesa Che bambola,bambola,1,0
70001,@mrsmommare Vuoi il mio piede dentro rispondi cagna!,cagna,1,1
70002,"@ka_dge Si in questo caso si usa il verbo tenere, invece di avere, specialmente in Campania! \n‘tengo 'a cazzimma e faccio tutto quello che mi va\npecchè so blues e nun voglio cagnà’ 🎶🎵",cagna,0,0
70003,Ma com si Bell fatt guard tu tien o zuccr rind o cor tu tien o ben rind o cor tu Ca quan tagg cunusciut me regalat o ben me fatt addivinta chiù femmn t vules ricr nu cagna Maj e nu darett a niscun sul o cor t Ric chell Ca pruov tu si bellez e si ben t vogli ben assaj e fa cos bon,cagna,0,0
70004,@serenasummerss cagna,cagna,1,1
70005,"@BungaBu72537413 @LibertaMario Perché un koglione come te non è in grado di capire la differenza tra stupratore e donna vittima. E come dice il tuo Nick, siete pochi ma buoni figli della cagna russa. Talmente koglione che neanche la Wagner ti prenderebbe come scopamico. AGENDA2023 così ti trovi in compagnia",cagna,1,0
70006,Se lo ricordasse quella cagna! https://t.co/4lA0qvtt53,cagna,1,1
70007,"@RossiniBetty 1 pugno dentro quel culo da puttana,troia cagna in calore",cagna,1,1
70008,Oriana e Daniele devono mettersi d’accordo su chi è il cane/cagna e chi il padrone/padrona\n\n#oriana #GFvip https://t.co/3fCV6JwU0M,cagna,0,0
70009,"@ClownWorld_ Ľaudacia di questa cagna, veramente quando non sapete cucinare, è sempre meglio non sprecare cibo, porca miseria e vaffanculo, porcacciona!",cagna,1,1
70010,@dettellina11 Peccato oggi l ha scampata quella cagna,cagna,1,1
70011,@Pat_Zago @Leoncina1971 E la cagna cosa magna?,cagna,0,0
70012,"@ElisaeTh19 No , una mia amica .. la sua cagna a fatto 5 cuccioli , Labrador marroni .\nLa mia è nera ma ha gia 5 anni",cagna,0,0
70013,@Marzia_Tortora Credo che tu parli solo smentiscono e scrivimi cagna,cagna,1,1
70014,@Marzia_Tortora Non solo in culo troia di una cagna in calore\nNon mi posso iscrivere in nessun sito ma sono un gran porco con un bel cazzo scrivjmi se lo vuoi,cagna,1,1
70015,@errefnt Ma feelin cosa? Sei una cagna,cagna,1,1
70016,"Bastardi, chiamo da Reggio Emilia, sono un assassino di meridionali. Vi ammazzo tutti bastardi pezzi di merda. Porcodio a tutti i napoletani romani di merda stronzi, siete della gente che viene schiacciata come topi maledetti stronzi figli di una cagna in calore. Io vi sp..",cagna,1,0
70017,@R0ByX @AlfioKrancic Noi siamo fatti con lo stampino? Dite le stesse cose tutti come un comandamento e saremmo fatti noi con lo stampino. Cerebroleso te l'ho gia detto novax lo vai a dire a quella cagna che ti ha partorito,cagna,1,1
70018,@FinallyMichele Cagna maledetta,cagna,1,1
70019,@cathevillareal non voglio una cagna un cane ce l’ho giaaaa,cagna,0,0
70020,"@laura_pampers Hai perfettamente ragione, una cagna in calore per essere precisi",cagna,1,1
70021,@aMonicaBellucci Che cagna!,cagna,1,1
70022,@FinallyMichele Qui c’è del disrispetto per la cagna e Stanis,cagna,1,1
70023,"Niente, non li mollo anche dopo che sborrano, devo continuare a dargli i bacini.. 😍🥰 https://t.co/wVOVe0FKW7\nhttps://t.co/BQP0dg0tuz non vedo l’ora di farvi vedere i piselloni romani… 🐷 Ti aspetto dentro, iscriviti! #troiaitaliana #pornoamatoriale #cagna https://t.co/a9OovfQQKL",cagna,1,0
70024,@IannuzziSilvano @IvanBiancoNeroJ @Pistogolblasta2 😂😂😂😂 per vincere uno scudetto vi siete inventati farsopoli e parli… torna nelle fogne aborto di cagna malriuscito,cagna,1,0
70025,@RossiniBetty Brava cagna in calore!!!...PUTTANA!!!...così si fà...bevi tutto e spalmatene un pò in quella faccia da troia...e poi sì...piscio...a ancora piscio...in tutto in corpo da puttana..e 1 bella leccata di culo che farai...troia...facci eccitare,cagna,1,1
70026,La povera Corinna Negri veniva chiamata cagna maledetta per una recitazione di questo livello https://t.co/qzYBuKJPJe,cagna,1,0
70027,"@regina_dicuor Visto che sei na cagna, probabilmente la lasagna.",cagna,1,1
70028,@Andrea93932 @Profilo20221 Chi sei tu per dure cagna e zoccola alle persone? \nO dire a lui che nn ha cervello che è deficiente? .chi cazz sei tu!!!,cagna,1,0
70029,"@Profilo20221 @Andrea93932 Zoccola cagna cessa , senza cervello demente .. si scherza?eh no!",cagna,1,1
70030,"@Andrea93932 @Profilo20221 Tu come ti permetti di dire cagna zoccola ec ecc e a lui senza cervello ecc ecc \nAccanna,!! \nSemini odio per il nulla .\nChe commenti beceri che fai . \nSi chiama educazione!!!",cagna,1,0
70031,@Profilo20221 Senti il rumore dei baci ..che cagna in calore che è sta schifosa,cagna,1,1
70032,@CeeAnna20 Vediamola in funzione cagna,cagna,1,1
70033,@gieipeg1 Non sei una vera cagna se non pompi in discoteca,cagna,1,1
70034,abbai pure cagna?,cagna,1,1
70035,"@dadegre Nel giro siamo passati dai miei nipoti e si è scofanato mezza ciotola dei crocchi della loro cagna…erano stati lasciati in giro e sai com’è, servivano per ristorarsi",cagna,0,0
70036,@Uberbored_80 auguri cagna maledetta! 😍😍😍,cagna,1,0
70037,@mraverage_it @colombomauro @AndrewPattone Io me lo ricordavo un po' meno cagna 🤔,cagna,1,0
70038,@masterpharaon90 @GianniTo1966 Cagna a me??? Razza di randagie senza pudore!,cagna,1,0
70039,#cagna #mistressmilano #dungeonmilano #sexsado #slave \n#schaivodimerda prelevato per adorare la #padrona e la sua amica #leatherdom https://t.co/iFiNA11W0K,cagna,1,0
70040,nn riesco a trovare il video di Chiara D'Alessandro in cui dice cagna uouououo ti fai le goccioline di pipì addosso cagna auuuuuuuuuu sicuramente sarà una live ma quale delle tante ke ha fatto,cagna,1,1
70041,#cagna pronta per essere …? \n#slave #schiavodimerda #sexsado #bdms #strapon #gayleather https://t.co/A2cuobyO1G,cagna,1,0
70042,@nessdimportante La mia cagna allego foto https://t.co/TrESO3vZnD,cagna,0,0
70043,@Barbara00507780 Ti ha fatto lui la foto? Sei una cagna,cagna,1,1
70044,Francesco Merola - Cosimo Livello Alto - Napule nun cagnà https://t.co/PNdXrnSAYN via @YouTube,cagna,0,0
70045,@ARCHI01001100 @Jessica07476852 E tutta una truffa falsi organizzato dalla cagna n calore che si fa pure inculare dai negri,cagna,1,1
70046,@RossiniBetty Facci vedere la tua faccia sborrata...cagna,cagna,1,1
70047,Sta cagna infame: prende ordini dagli stragisti (al secolo chi l ha messa dove sta dopo la #InculatadiFini e si inventa il pericolo #terrorismo le figlia di nessuno.\n#GiorgiaMeloni\n#GovernodelaPuttanella\n#56esimiBerlusOcculto\n#mafia #politica #massoneria\n\nhttps://t.co/6r68Cji5v6,cagna,1,1
70048,"""ma dai tutt* sono rimast* devastat* da ice merchants chissà com'è"" dissi io, prima di vedere ice merchants, inconsapevole del fatto che avrei sofferto come una cagna alla visione dello stesso",cagna,0,0
70049,"@alevilla1978 Che Shelton abbia una cagna (così come Rune) l’ho notato anch’io. Anche Jannik sembrava così nel 2019-20 rispetto a Zverev medverev Rublev… \nSimone caratterialmente è uno un po’ “clickbait”, poi si entusiasma facilmente e se lo perde anche velocemente.",cagna,0,0
70050,"@majewsky2000 valorizziamo le nuove frontiere del marketing Made in Naples... come disse qualcuno ""Napule è comm'e na vota, ma tutte ricene che addà cagnà""... c'è qualcuno che continua a non essere d'accordo, e fa di testa sua...",cagna,0,0
80001,@alecasu1994 @GrandeFratello Faccia da cavalla 💩,cavalla,1,1
80002,@teamsoleilsorge Faccia da cavalla donnetta inutile che crede di essere la meglio,cavalla,1,1
80003,@HITOMl_TANAKA Una bella cavalla,cavalla,1,1
80004,Nn si capisce se si tratta di una cavalla o un cavallo...roba da nn credere 😁😀🤪 https://t.co/rmO98OAoBS,cavalla,0,0
80005,@Giovanni_Esse La femminista più bella che intelligente..ma questo già si sapeva 😂😂😂\nLa nasona la chiamo io 😈😈😈\nMamma mia quanto e brutta la cavalla nasona,cavalla,1,1
80006,@Andrea_ADF1 Condivido pienamente èuna gran Puledra purosangue se fosse una cavalla sarebbe il più pregiato Arabo 🐎,cavalla,0,0
80007,@Giovanni_Esse Una cavalla ignorante,cavalla,1,1
80008,@lafemmelouisse Ma de chi parli cm è successo e cm può succedere cn una cavalla da monta cm te io nn me lo spiego ho un cazzo che sembra un toro io chi hai il pane nn ha i denti e chi ha i denti nn ha il pane,cavalla,1,1
80009,"@mart120600217 Ammettere che avevate ragione a chiamare una donna zecca, mantenuta, tr*, vergognosa, imbarazzante, cavalla, brutta, inquietante, stalker e altri epiteti simili?\n\nNo, grazie.",cavalla,1,1
80010,"Grazie a chi ha provveduto alla cavalla, comunque, meglio l'abbiano abbandonata, piuttosto che portarla in un mattatoio, questo mi sento di doverlo dire, pur certo non sminuendo il reato di incuria. https://t.co/8ELTlpMnTM",cavalla,0,0
80011,"Rosignano marittimo, condannate due donne per abbandono di cavalla https://t.co/DSEBFdWqyM via @@horse_angels",cavalla,0,0
80012,"Cavalla lasciata sola per mesi senza acqua né cibo, madre e figlia condannate per abbandono di animali. @LAVSediLocali @LAVonlus 👏👏👏 https://t.co/ESuENTDwtp",cavalla,0,0
80013,"@Giovanni_Esse Anche per i denti da cavalla e per la dimostrata scarsa intelligenza.\nSi insomma, una cavalla ignorante.",cavalla,1,1
80014,"@JediPerLItalia Bigoli al ragù, soppressa, sflilacci di cavallo e bistecca di cavalla. Tipico menù padovano…più o meno",cavalla,0,0
80015,"@gigibarbergirl Ohhh Gigi...ma non è caldo,  tu capelli lunghi e belli... sei una cavalla...sei brava🥰🥰😍",cavalla,1,1
80016,"@saintouge @icy_thecreator Lo sto guardando mo, dammi tempo cavalla pazzoide",cavalla,1,1
80017,"@MarcoFattorini Fa piuttosto ridere che il Cinada di Trudeau, la NZ della cavalla pazza e l'Australia delle stragi vaccinali obbligatorie siano nell' 8% di ""full democracy""\nO devo pensare a un bias di tipo politico da parte di EIU, o devo pensare che ""full democracy"", sia da evitare.\nO entrambi",cavalla,0,0
80018,"Pallina (mamma di Pallino, perché la fantasia è patrimonio comune da queste parti) in posizione per l'azione di disturbo durante l'operazione di impasticcamento della cavalla (ah, @Lizzie_Tito, a proposito di nomignoli offensivi, l'equina è passata da Stronza a Vecchia Stronza😁) https://t.co/kRSaFPsxYZ",cavalla,0,0
80019,"@Pattichiari @DeG05051980 @alex_orlowski Eh lo so, la tu mamma è na cavalla. 🤣 questa è servita su un piatto d'argento.",cavalla,1,0
80020,Tieni cavalla del mio cuore😭 @alcolicah https://t.co/tv6Fb4xddK,cavalla,1,0
80021,"🐎""I Carabinieri forestali hanno seguito il caso con quel pizzico di cuore utile a soccorrere tempestivamente Altaluna e trovare, insieme a noi di LAV, la soluzione migliore per la sua salvaguardia"".\n@LivornoToday racconta la storia della cavalla Altaluna👇https://t.co/GO8ZA4AhZ9",cavalla,0,0
80022,@RonaldL82181810 La cavalla l'hai vista però eh! 😂,cavalla,0,0
80023,"Da #BeppeGrisoni questo magnifico paesaggio innevato sul Monte della Cavalla. Tanta neve, tanti narcisi? Speriamo! @ValliAntola @lamialiguria bianca https://t.co/DbzDhBNCHI",cavalla,0,0
80024,La mia cavalla mi fa pisciare sotto https://t.co/1HuwTseO3h,cavalla,0,0
80025,@Marco__Samp il cavallo e la cavalla,cavalla,0,0
80026,"È il partito dei ricchi, facciano una sottoscrizione e delle cene a pagamento con la cavalla o la Serracchiani https://t.co/HF2Z3nj46D",cavalla,1,1
80027,@italy_marcella @rio_fopora @pic_poster @DaveKohenn @LinguaLungaa @TsPornstarsXXX @transwomenont @transloverxx2 @Bellakristina20 @ShemalesAgency @topshemales121 Cristo santo... che sborra!! Hai schizzato come una cavalla!,cavalla,1,1
80028,@ciccimitterrand dannata cavalla e la sua fama e quando la gente dice che è underrated?? Ma dove?? Guarda che cazzo di numeri pd,cavalla,0,0
80029,Il Tribunale di Livorno affida definitivamente a LAV la cavalla Altaluna https://t.co/wWMzd9gZPB via @Il Portale del Cavallo,cavalla,0,0
80030,in fila per provare a comprare i biglietti della cavalla avevo letto quindicimila persone davanti ho pensato buono dai poi ho visto meglio e sono centocinquantamila https://t.co/K7pohjrlLt,cavalla,0,0
80031,@boni_castellane Una cavalla di razza,cavalla,0,0
80032,@sofia_siena Una bella cavalla  di donna 😘😘😘,cavalla,1,0
80033,@shapleyyyy vabbè magari fossi una cavalla pagherei per quei 6 cm in più,cavalla,1,0
80034,@shapleyyyy AMO?/!2!/!:??? no amo mi crolla un mondo di convinzioni addosso per me tu eri una stanga una cavalla almeno 1.70,cavalla,1,0
80035,@lingeriebaybe Che cavalla.... Ti sbatterei forte fino a farti dire basta tesoro,cavalla,1,1
